Despesa por função - transporte - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
BA;2904308;Brejões;0;83952,19;0;0;0;0;0;0;;;40316,14;
BA;2904407;Brejolândia;20,23;7698,14;494777,56;381189,21;172556,82;118695,6;26952,5;684315,86;92051,2;379590,63;18060;
BA;2904506;Brotas de Macaúbas;0;0;0;0;2089,19;222992,2;797860,41;362384,56;603665,06;700016,23;1166727,53;
BA;2904605;Brumado;654451,06;678535,41;979441,46;885051,37;2955929,71;3591205,61;8529994,27;2413020,07;10092645,66;8685575,64;4367438,28;
BA;2904704;Buerarema;0;0;0;0;0;0;0;0;;;;
BA;2904753;Buritirama;255624,6;232003,68;154249,77;588703,48;643900,96;237362,55;0;263955,93;238700,29;;225000;
BA;2904803;Caatiba;479001,35;557834,21;341368,19;1094219,92;1846143,19;624005,74;908313,16;1415097,68;;1648545,72;1422034,27;
BA;2904852;Cabaceiras do Paraguaçu;;;18400;404325,52;1512999,07;1423276,79;1791302,89;3100099,88;;;;
BA;2904902;Cachoeira;684145,47;511394,5;349960,71;84323,31;11514,45;0;0;811185,03;6780053,39;6105187,85;;
BA;2905008;Caculé;189367,58;193229,9;149492,1;239257,64;238646,1;260706,55;276829,6;315995,66;;;;
BA;2905107;Caém;408023,05;391518,88;291646,58;227875,73;251723,1;230479,65;246755,6;383881,71;484936,71;220623,13;214305,81;
BA;2905156;Caetanos;0;0;0;0;470663,2;467117,39;828649,54;510802,67;119676,82;1918413,9;3985209,21;
BA;2905206;Caetité;5480443,46;3736805,74;1576438,41;858947;555455,38;2017201,48;7314780,85;4199905,17;10055679,61;;;
BA;2905305;Cafarnaum;0;0;0;0;23248;297689;112860;0;;;;
BA;2905404;Cairu;0;0;0;0;0;0;0;0;556104,01;1304636,96;1492697,08;
BA;2905503;Caldeirão Grande;0;0;0;0;0;0;0;0;;;;
BA;2905602;Camacan;0;0;0;0;0;0;0;0;1660826,35;2368891,65;2602462,31;
BA;2905701;Camaçari;182574,99;212503,43;248550,6;160178,04;607754,5;0;0;0;19404956,37;9437983,39;22625916,21;
BA;2905800;Camamu;0;0;0;4120456,06;4162850,91;0;0;0;;;;
BA;2905909;Campo Alegre de Lourdes;0;0;0;0;0;0;0;0;;;;
BA;2906006;Campo Formoso;0;0;0;0;0;0;0;0;;;6500;
BA;2906105;Canápolis;509809,34;662240,3;790680,84;316017,85;283696,02;186849,33;65905,72;0;219395,92;;;
BA;2906204;Canarana;442824,07;686871,07;459678,32;553844,24;620992,99;499050;587373,25;813769,99;1039935,53;1253618,3;1288707,51;
BA;2906303;Canavieiras;523731,41;311295,95;348252,14;628502;254090;389485;247267,94;0;;;;
BA;2906402;Candeal;102727,94;75624,11;0;0;0;0;0;0;;;;
BA;2906501;Candeias;414000;2318885,98;2061675,97;2317411,74;2378789,79;2120763,39;1899534,39;2148166,1;2858890,07;3055348,69;2965844,02;
BA;2906600;Candiba;203187,91;363912,55;382163,78;256284,61;498349,88;541697,66;671103,49;481537,13;993236,02;990859,9;796133,16;
BA;2906709;Cândido Sales;750;21100;215139,21;218626,42;249089,09;0;0;0;;;;
BA;2906808;Cansanção;0;0;0;0;0;0;0;0;69710;156905,68;118516;
BA;2906824;Canudos;0;10424,7;0;6835,13;0;0;0;14330;23638,5;31258;31804;
BA;2906857;Capela do Alto Alegre;237502,49;135788,84;146729,44;61779,82;257506,88;788787,65;510539,26;838760,14;1278114,39;1551285,92;1812908,34;
BA;2906873;Capim Grosso;294673,33;294673,33;0;0;0;16800;0;0;;;;
BA;2906899;Caraíbas;;;;300108,05;125107;342947,54;814340,26;570013,95;1969513,82;1983781,57;2050934,57;
BA;2906907;Caravelas;0;0;0;0;0;0;0;0;;;;
BA;2907004;Cardeal da Silva;0;0;0;0;0;0;0;0;;;;
BA;2907103;Carinhanha;80985,84;0;168483,6;517905,82;41704,33;61282,68;0;148638,94;340652,22;;;
BA;2907202;Casa Nova;2360667,58;3444095,1;5476301;766454;0;0;0;0;1842222,86;;;
BA;2907301;Castro Alves;0;0;0;0;0;0;0;0;;;;
BA;2907400;Catolândia;0;0;0;0;0;0;0;0;;;;
BA;2907509;Catu;1189994,75;701363,06;426204,13;298263,85;862027,76;1601129,93;1877189,1;1478699,72;1688128,8;2000409,05;3150103,52;
BA;2907558;Caturama;707998,08;865710,2;879363,6;877729,33;654381,11;698198,91;1024787,46;1374973,09;1738694,8;1405051,45;1464781,39;
BA;2907608;Central;2919571,77;560409,06;0;1180;573952,49;2158811,06;958602,51;708628,04;1968505,81;399112,83;;
BA;2907707;Chorrochó;0;0;0;0;0;0;687042;782221,61;;;438000,25;
BA;2907806;Cícero Dantas;0;0;0;0;0;20000;2047;0;;;;
BA;2907905;Cipó;0;0;0;0;0;0;0;0;;;;
BA;2908002;Coaraci;0;0;0;475,85;0;0;0;0;6600;331227,51;336731,84;
BA;2908101;Cocos;1520861,7;1543827,82;1802119,85;2561182;2411783,53;2375285,17;4923680,49;6008269,65;9078017,42;8416090,14;9832262,9;
BA;2908200;Conceição da Feira;0;0;0;0;227393,72;191737,35;140404,82;1125345,02;;;;
BA;2908309;Conceição do Almeida;0;0;0;0;0;0;0;0;;;;
BA;2908408;Conceição do Coité;0;0;0;0;0;0;0;0;;;;
BA;2908507;Conceição do Jacuípe;0;0;0;0;0;0;0;0;;;;
BA;2908606;Conde;0;0;0;52034;18000;56211,21;14797,16;0;;337291,13;554366,62;
BA;2908705;Condeúba;491855,68;172984,47;210078,74;844594,98;510399,19;345014,97;472224,16;388930,9;306452,22;105591,25;205389,16;
BA;2908804;Contendas do Sincorá;21773;0;0;29890;0;0;0;0;;;;
BA;2908903;Coração de Maria;7373,51;1018,52;54588,56;282662,38;292588,39;126274,4;352679,62;766742,23;2042999,45;2199531,72;753376,07;
BA;2909000;Cordeiros;493133,62;612029,52;734896,15;19259,16;213334,64;0;0;51086,99;572706,92;287567;772959,98;
BA;2909109;Coribe;702818,07;2048603,6;1390386,41;2017459,81;2669693,01;3740083,18;3165181,98;3691293,59;4342703,74;2670476,7;4281978,18;
BA;2909208;Coronel João Sá;850445,4;307540;1696800;0;0;402861,32;389893,17;319790,25;;;594477,92;
BA;2909307;Correntina;;0;77426,55;95260,26;102012,14;1233964,95;0;1939211,31;701340,12;1139911,55;;
BA;2909406;Cotegipe;1292664,75;926735,37;1214603,26;45358;19262,45;201053,82;229852,13;197144,29;344991,54;1934169,05;1590032,46;
BA;2909505;Cravolândia;73587,24;27181;;3845,19;29037,47;50234,6;144937,16;72614,9;8158,29;8215,15;8133,26;
BA;2909604;Crisópolis;265600;500820;212210,18;855136,19;218955,2;255964,12;392128,87;54529,31;;;;
BA;2909703;Cristópolis;2418,53;281233,87;240000;0;0;0;0;0;;;;
BA;2909802;Cruz das Almas;756461,03;1430453,58;12439,7;0;0;0;0;0;5316044,98;5017453,9;5446785,07;
BA;2909901;Curaçá;623391,46;764475,45;442548,53;93600;104000;0;113118,86;161607,79;;;2096224,79;
BA;2910008;Dário Meira;502100;210995,6;202820,5;10028,15;23089,65;183519;99619,7;125905,17;400740,31;639907,42;1840775,54;
BA;2910057;Dias d'Ávila;253000;85269,95;0;0;0;0;0;0;;67739,54;;
BA;2910107;Dom Basílio;1111994,36;2197804,45;1270082,28;1745121,24;561801,45;2096897,92;1660206,23;888641,67;918449,07;828020,87;2956781,33;
BA;2910206;Dom Macedo Costa;0;0;8755,55;0;0;5600;414,68;6093;348237,63;440619,15;521697,9;
BA;2910305;Elísio Medrado;0;0;0;0;0;0;0;0;;;;
BA;2910404;Encruzilhada;;447295,53;427931,89;1471844,87;1451512,7;1649743,58;2849401,84;2701949,63;3892630,4;2395689,3;6938726,8;
BA;2910503;Entre Rios;959355,56;940940,69;1018027,87;996837,27;1065386,09;870811,82;1247753,15;889255,06;1174844,66;745227,32;1986796,97;
BA;2910602;Esplanada;0;1167553,56;1351268,65;801017,91;1140383,58;2421456,18;3828280,17;3311318,51;2803947,83;2144241,6;2005570,41;
BA;2910701;Euclides da Cunha;1087468,39;436087,01;527310,82;655518,48;503963,66;730752,54;1333447,06;3503594,88;3990933,85;3025892,34;3398056,77;
BA;2910727;Eunápolis;36908,2;133000;0;535797,84;861221,6;920041,21;1719653,07;1545105,31;2698811,5;2491936,84;2488931,14;
BA;2910750;Fátima;0;0;0;0;0;0;0;0;;;;
BA;2910776;Feira da Mata;266851,79;302619,59;803346,76;261980,38;201936,9;190904,48;340189,9;501228,74;903050,63;406708,84;471602,4;
BA;2910800;Feira de Santana;14090503,39;16333318,32;13805670,06;12417434,81;13571530,72;14686735,37;12370057,76;14240716,88;16020361,91;15583855,96;17595708,57;
BA;2910859;Filadélfia;1000;19584;;137590;49457,25;347902,63;521215,11;41902,66;180266,73;33861,8;80731,5;
BA;2910909;Firmino Alves;357023,04;363613,12;310164,04;446882,28;320236,42;654219,32;693433,71;432725,06;2488973,25;2459177,42;2583109,15;
BA;2911006;Floresta Azul;0;0;42379,01;28556,47;103798,82;76105,25;6759,97;71,21;172167,45;21,68;42566,47;
BA;2911105;Formosa do Rio Preto;6826907,97;5613975,77;5229239,95;3988020,5;5343791,71;5390080,97;5860313,04;3924297,41;12333808,64;13362293,28;15375962,91;
BA;2911204;Gandu;623237,39;134559,8;0;0;747123,82;859371,53;1535992,71;2001424,51;3478272,69;3339103,82;6942802,39;
BA;2911253;Gavião;;;;189807,21;;;76632,72;211725,61;221300;617120;985189,52;
BA;2911303;Gentio do Ouro;2177740,55;1184013,28;829126,22;468482,81;1207697,48;1299739;1125059,47;1055868,14;4244819,97;2990108,69;4805869,42;
BA;2911402;Glória;509972,38;254882,97;0;0;0;0;0;0;;;;
BA;2911501;Gongogi;0;1024016,59;1103097,93;9161,95;108928,42;696,74;90079,54;51,2;79,23;15,5;107,18;
BA;2911600;Governador Mangabeira;408032,21;425967,95;508301,37;36595,26;6025,4;1084;3019,85;600;;;;
BA;2911659;Guajeru;271505,75;296432,94;273986,84;287022,41;227896,5;116092,47;172837,14;479772,26;755670,74;247350,77;183718,98;
BA;2911709;Guanambi;1530126,6;412903,18;436335,16;624041,66;2010735,79;1524959,07;756501,89;1111820,42;1894404,67;1481528,57;1759342,46;
BA;2911808;Guaratinga;0;0;0;0;6000;0;486895,28;150854,69;1637417,84;966140,08;1850597,47;
BA;2911857;Heliópolis;117184;0;0;0;0;0;0;0;;;;
BA;2911907;Iaçu;0;0;0;0;0;0;0;0;;;;
BA;2912004;Ibiassucê;537918,2;485013,3;421464,53;933555,84;424511,23;6602,25;15401,34;0;126870,75;12757,5;14146;
BA;2912103;Ibicaraí;242604,08;386537,87;237699,87;966635,84;78865,71;85394,19;1647,02;7200;45374,4;;18000;
BA;2912202;Ibicoara;133619;214935,83;311255,81;289976,66;727864,82;911988,67;1189762,55;2252471,17;3465078,82;2154767,72;3816635,35;
BA;2912301;Ibicuí;841375,83;1178284,69;1017811,08;1121337,92;10685,7;0;0;0;3140;;;
BA;2912400;Ibipeba;1408469,45;1268208,3;1803519,67;1152682,98;688972,73;773291,57;4191590,21;4216434,84;4015892,51;2585253,67;4267284,9;
BA;2912509;Ibipitanga;78799,57;188269,12;33179;30403,09;17391,85;18959,21;138705,27;933029,42;1682954,15;;;
BA;2912608;Ibiquera;12,79;51,1;0;0;0;0;0;0;;;;
BA;2912707;Ibirapitanga;34,24;19348,62;40523,53;53344,84;25651,43;253,37;0;0;;;;
BA;2912806;Ibirapuã;0;0;0;0;0;0;0;0;;;;
BA;2912905;Ibirataia;359407,48;487233,47;617628;66991,97;901902,06;1647617,66;1603884,68;2051512,92;3593449,41;1441029,25;1511511,99;
BA;2913002;Ibitiara;756461,03;395229,13;93888;117617,18;99655,08;159224,65;270529,69;1246,98;431831,55;2194827,83;1524720,52;
BA;2913101;Ibititá;0;0;0;0;0;0;0;0;;;22488,88;
BA;2913200;Ibotirama;;23427,46;2658135,7;2466899,41;1800144,05;2701480,02;9268352,42;1976228,39;3673774,69;28044,32;51659,9;
BA;2913309;Ichu;2700;0;0;0;0;0;0;0;;;;
BA;2913408;Igaporã;104859;100000;0;22420;0;0;3350;365970;96194;149358,02;268981,03;
BA;2913457;Igrapiúna;0;0;0;0;0;0;0;0;;;;
BA;2913507;Iguaí;647581,99;542100,04;408469,03;68044,35;63973,35;110770;19530;386474,4;1207213,42;1386423,73;2756575,79;
BA;2913606;Ilhéus;1595670,94;3178952,27;2158236,08;3675455,16;1686599,84;345500,77;2083071,69;1847651,05;1432676,78;2940784,12;3569111,61;
BA;2913705;Inhambupe;0;45558,31;42497,78;154070,38;0;0;0;0;;;;
BA;2913804;Ipecaetá;0;0;0;0;0;0;0;0;;;;
BA;2913903;Ipiaú;373771,08;89855,09;267763,65;5062,1;30000;62789,1;57192,24;169724;102446,37;243956,22;785398,27;
BA;2914000;Ipirá;457779,89;487914,52;664846,08;622293,31;732334,62;1144860,55;3910504,03;576995,3;4089480,03;4423091,1;8305581,43;
BA;2914109;Ipupiara;0;0;0;0;0;0;0;0;;;;
BA;2914208;Irajuba;5155,66;6991;6777;0;5032,44;6480,13;3167,28;2010;87750,61;60687,65;76506,9;
BA;2914307;Iramaia;0;0;145314,05;47550,42;18845;4155;0;32992;68022,68;213468,14;65131,58;
BA;2914406;Iraquara;365573;55800;;1400;0;0;0;9738;;;;
BA;2914505;Irará;494343,16;484479,89;541826,14;300519,19;317203,04;0;0;0;1790537,35;1074176,59;2737501,74;
BA;2914604;Irecê;34854;417835,43;190290,41;401221,89;632401,56;1529733,49;1977948,72;2933182,8;3300599,32;3169861,13;3250906,93;
BA;2914653;Itabela;0;0;;0;24325;0;0;0;;;;
BA;2914703;Itaberaba;32063,69;1168722,07;472809,68;391191,55;1521093,41;1350276,4;1465378,39;1342912,75;1567759,71;2895262,35;3137876,43;
BA;2914802;Itabuna;4723313,69;6961342,19;6379448,96;6222547,68;3044586,09;2653242,46;3596377,49;0;2040076,42;7668932,35;1770434,94;
BA;2914901;Itacaré;763770,26;582240,8;494561,11;1842432,43;1868698,76;1626214,62;2619811,63;3205459,75;3548795,51;3735185,19;4360909,97;
BA;2915007;Itaeté;351455,07;353021,46;486231,82;766293,46;396774,78;404736,53;503167,15;971382,46;1054965,32;1396916,47;1312687,19;
BA;2915106;Itagi;0;3000;0;63896,86;0;0;0;0;;;;
BA;2915205;Itagibá;232905,94;242264,69;205025,89;153776,03;131839,06;178986,68;315339,02;403753,67;503756,32;616339,28;886182,65;
BA;2915304;Itagimirim;483354,06;998812,72;;1346671,14;444049,48;0;0;0;;;;
BA;2915353;Itaguaçu da Bahia;0;0;1898186,71;858362,08;0;0;370930,76;454562,35;184550,78;182745,32;478042,64;
BA;2915403;Itaju do Colônia;2420,55;56,97;7102,43;934488,35;583727,91;684014,03;897186,36;1390394,29;1975205,71;1327849,33;2032182,1;
BA;2915502;Itajuípe;162300;0;0;0;0;0;0;0;;;;
BA;2915601;Itamaraju;221246,49;98119,98;45570,66;8874,2;28165,55;553106,99;244547,6;376436,51;383111,4;207400;640774,55;
BA;2915700;Itamari;462782,64;234725,2;797219,75;1044,72;142550,07;23788,76;492004,58;101118,59;496801,62;152776,89;331347,96;
BA;2915809;Itambé;1507354,03;1250676,27;1416430,32;546011,37;232592,81;667761,83;1139300,43;380396,86;1262796,49;1723443,95;966530,78;
BA;2915908;Itanagra;27000;106200;96750;0;0;0;0;0;;;;
BA;2916005;Itanhém;0;0;0;0;0;0;0;0;;;;
BA;2916104;Itaparica;0;0;0;0;0;90783,3;40833,24;141291,4;379540,6;;747890,34;
BA;2916203;Itapé;40158,9;51296,22;26200;40768,04;66398,73;63227,06;3000;9300;1600;400;;
BA;2916302;Itapebi;322431,49;112306,88;137300;0;56933,33;132878,55;140478,93;79445;464388,74;200593,34;193848,82;
BA;2916401;Itapetinga;3207667,14;3362876,19;;2474586,56;3073810,34;3509990,2;3907511,71;5191582,4;6346885,27;7105366,22;7202227,92;
BA;2916500;Itapicuru;708360;1844295,8;2367450,72;1085955;0;443035;3760898,95;1917858,05;3829250,59;3910970,32;4657102,33;
BA;2916609;Itapitanga;7476;5620;0;7950;10500;0;0;0;;;;
BA;2916708;Itaquara;0;;73773,39;10304,24;0;0;0;0;;;;
BA;2916807;Itarantim;481880,99;286131,08;373860,28;119323,74;109911,96;136257,53;310092,15;7750;;1011840;55990;
BA;2916856;Itatim;0;0;0;0;0;0;0;0;;;;
BA;2916906;Itiruçu;9226,3;14579,45;44198,84;12736,92;0;0;7966,76;0;3750;;47250;
BA;2917003;Itiúba;594086,54;595676,72;0;0;0;0;0;0;;;;
BA;2917102;Itororó;361243,96;246835,4;483780,12;918098,88;885879,92;1120505,4;1493192,3;2173113,26;3504762,89;3041445,75;5550525,32;
BA;2917201;Ituaçu;502258,94;130902,07;8115;110557,78;1506,96;0;0;472035;2366321,75;2251726,52;4198857,97;
BA;2917300;Ituberá;0;0;0;0;0;0;0;0;;;;
BA;2917334;Iuiú;129353,8;282425,61;225182,87;216239,48;176970,2;253143,04;208845,51;374911,08;792854,2;610063,95;3645737,35;
BA;2917359;Jaborandi;3180287,06;1345403,07;1871169,3;2169905,9;6237341,2;2565277,53;3614855,83;1591215,06;4881566,16;7127477,76;9794994,31;
BA;2917409;Jacaraci;1717525,22;1061046,18;958737,71;794574,96;827312,9;875959,12;1751115,62;871253,44;972952,07;1232195,03;2167892,54;
BA;2917508;Jacobina;761972,47;367321,56;1583694,22;380868,98;1960278,02;3666934,78;7464278,83;5254355,09;6037131,07;11481463,05;5719102,83;
BA;2917607;Jaguaquara;1714407,38;671542,09;691305,45;577915,27;661731,36;609077,18;753922,57;786512,17;1828735,22;1005984,92;1098111,35;
BA;2917706;Jaguarari;0;0;53779,71;48036,92;11780,94;0;0;0;;;;
BA;2917805;Jaguaripe;0;0;0;0;0;0;0;0;;;;
BA;2917904;Jandaíra;204830,27;142854,06;35902,54;228256,79;744619,42;111419,66;79436,42;487267,27;1668233,29;266896,38;111100,8;
BA;2918001;Jequié;0;0;0;0;0;0;0;0;;;;
BA;2918100;Jeremoabo;0;0;0;0;3281335,62;3209303,03;164348,76;173042,45;;;;
BA;2918209;Jiquiriçá;987275,29;403942,66;963657,66;1472238,42;2050019,54;2306981,5;3744673,88;3839070,66;6106485,78;7152133;10123741,69;
BA;2918308;Jitaúna;126439,93;5434,12;1317,05;490054,9;0;0;4400;1204;659913,58;614123,22;743810,87;
BA;2918357;João Dourado;1001779,18;854090,55;903889,63;676659,85;0;32340,17;0;0;;2801090,89;8950039,85;
BA;2918407;Juazeiro;3493,01;0;0;0;15696643,88;0;3421272,14;1295459,02;2720;185390;;
BA;2918456;Jucuruçu;0;0;0;0;0;0;0;0;;;;
BA;2918506;Jussara;250256,14;328173,91;0;806102,47;106795,76;136832,27;500619,2;201448,62;259075,19;167980,7;234552,48;
BA;2918555;Jussari;229731,89;123552,24;123552,24;0;0;0;0;0;;;;
BA;2918605;Jussiape;670;0;0;0;0;0;0;0;;;;
BA;2918704;Lafaiete Coutinho;484182,67;640164,8;650754,12;662611,87;435013,24;453107,84;451344,12;601015,41;74408,53;124186,92;138531,09;
BA;2918753;Lagoa Real;901353,87;678842,75;578013,49;44700;24743,32;160809,51;629590,58;216884,47;675819,06;1413984,41;;
BA;2918803;Laje;0;0;0;0;0;0;0;0;2408649,19;3201645,24;3122837,11;
BA;2918902;Lajedão;0;0;0;0;0;0;0;0;;;;
BA;2919009;Lajedinho;490664,87;512276,83;505922,59;616374,32;343233,66;353451,66;283775,84;153792,32;174537,01;211542,47;160882,66;
BA;2919058;Lajedo do Tabocal;223046,79;332471,79;385657,96;457875,98;207045,92;188016,1;199464,07;235085,84;143388,3;;134018,88;
BA;2919108;Lamarão;756461,03;0;0;0;0;0;0;0;;;;
BA;2919157;Lapão;997911,82;1493627,19;2314384,6;137320,98;408192,44;618226,68;618226,68;738579,2;1133972,02;1601593,45;2232781,99;
BA;2919207;Lauro de Freitas;0;0;1021789,08;342239,83;362746,35;0;0;0;6876531,91;3007147,95;2982459,93;
BA;2919306;Lençóis;4773,5;27079,64;0;0;0;0;0;0;383963,61;655325,8;669030,06;
BA;2919405;Licínio de Almeida;145807,23;216847,77;95374,68;454344,83;390659,27;260180,75;537341,71;591651,59;1149260,97;985030,29;1356258,78;
BA;2919504;Livramento de Nossa Senhora;1113531,54;2399795,84;4551259,69;1244813,04;1563188,06;899401,48;780573,93;1562558,74;600062,59;518590,64;427830;
BA;2919553;Luís Eduardo Magalhães;0;0;0;0;0;0;0;0;;;1924686,86;
BA;2919603;Macajuba;296371,68;206675,88;222638,53;609268,12;387856,9;399027,84;418187,79;283706,66;;;;
BA;2919702;Macarani;1042324,03;;;3536121,8;0;0;0;0;393453,59;170040,36;700845,16;
BA;2919801;Macaúbas;1629721,07;1562732,84;1464260,55;1130708,94;2180991,6;1997535,82;3551825,76;2628525,64;6623303,4;7035763,14;11236869,4;
BA;2919900;Macururé;1137180,95;346000;0;0;0;0;0;0;;;;
BA;2919926;Madre de Deus;0;0;0;0;0;0;0;0;;;;
BA;2919959;Maetinga;144574,4;171998,62;171992,2;146170,37;198891,48;280557,08;194525,66;380740,68;720683,81;702580,61;1706889,99;
BA;2920007;Maiquinique;512172,09;679890,53;1444755,04;628761,98;708790,05;1176136,77;1781854;2329581,66;3902736,79;3565878,68;7231621,54;
BA;2920106;Mairi;0;15600;0;17150;0;0;0;0;;;;
BA;2920205;Malhada;151296,03;202297,24;149206,67;274751,14;95521,82;195657,98;827720;0;;;;
BA;2920304;Malhada de Pedras;15,14;45,48;207,09;21502,42;10958;3927;12442,58;54,42;7423,97;1089,3;1364,58;
BA;2920403;Manoel Vitorino;458181,33;219254,65;343523,15;0;0;0;0;0;;;;
BA;2920452;Mansidão;36516,45;0;0;487302,63;43400;184596,25;40420;37200;194009,42;74470;596940,13;
BA;2920502;Maracás;;0;0;0;0;0;0;0;;;;
BA;2920601;Maragogipe;756461,03;3284056,43;207600;278220;1258760;6216933,06;7558819,84;9670933,43;9745252,44;6869397,9;6546474,68;
BA;2920700;Maraú;353937,21;359883,33;449055,63;4297,38;0;0;0;0;;;;
BA;2920809;Marcionílio Souza;28859;4542,22;0;0;0;0;0;0;;;;
BA;2920908;Mascote;18684;0;0;0;0;0;0;0;;;;
BA;2921005;Mata de São João;0;0;0;0;0;0;0;0;11013898,29;12155890,75;11851107,37;
BA;2921054;Matina;53429,01;197418,35;166882,54;152684,54;626002,55;1149480,25;1266441,68;0;865692,81;33;24;
BA;2921104;Medeiros Neto;0;0;0;0;0;0;0;0;;;;
BA;2921203;Miguel Calmon;249452,24;373157,43;284797,9;517712,22;1732148,5;1756531,13;1879400,55;2427404,54;4442920,06;3343327,69;2994726,69;
BA;2921302;Milagres;243492,63;269534,96;373509,28;65107,38;112222,2;234059,11;310086,05;772336,72;932133,06;897619,52;605304,96;
BA;2921401;Mirangaba;225426,37;247999,45;630907,42;819213,42;1050855,76;1536519,68;2684591,35;1525521,57;3975809,78;2587062,05;4522815,12;
BA;2921450;Mirante;1130439,75;687426,74;1085031,52;355749,29;0;0;0;0;;;;
BA;2921500;Monte Santo;1021065,79;863753,21;880286,78;355390,2;411641,31;421364,78;690993,95;1567098,49;2532916,16;1421279,06;1203713,95;
BA;2921609;Morpará;0;0;0;0;11911,1;16977,12;5334,52;41649,89;65009,91;47128;9100;
BA;2921708;Morro do Chapéu;2651335,47;2027416,67;2204013,61;2291608,41;840314,94;1094939,65;763092,61;0;7704005,36;389044,58;2413185,16;
BA;2921807;Mortugaba;623808,27;360192,52;130052,18;175406,06;191582,15;274301,57;74703,69;69398,26;811494,14;509029,29;4955853,4;
BA;2921906;Mucugê;43775,75;11918,5;93428,94;26744,46;17792,84;11461,3;12572,03;11125,74;578353,34;;;
BA;2922003;Mucuri;0;0;0;0;0;0;0;0;;;;
BA;2922052;Mulungu do Morro;875724,99;1016632,18;1442787,94;933008,49;8543,39;23038;143662,91;128422,49;;;;
BA;2922102;Mundo Novo;76378,05;14808,34;17587,89;300860,27;133022,51;210199,92;23200,9;6899,78;22079,36;;1101221,61;
BA;2922201;Muniz Ferreira;750113,62;760173,58;996721,62;1659446,68;0;0;0;1472790,72;2768004,91;2923313,69;3623076,32;
BA;2922250;Muquém de São Francisco;125871,08;3100,02;155707;23482;0;0;0;71186,24;75097;40330,4;48501;
BA;2922300;Muritiba;423703,78;258507,79;377748,92;0;0;0;0;0;;;;
BA;2922409;Mutuípe;402058,38;46241,1;315146,36;52648,72;206564,42;180984,3;78901,2;72982;;;;
BA;2922508;Nazaré;0;0;0;0;0;0;0;0;;;;
BA;2922607;Nilo Peçanha;731593,14;0;1062421,83;812113,75;1176380,85;1123658,56;0;0;;;;
BA;2922656;Nordestina;147168,81;702644,26;1028902,77;273092,66;675716,81;422645,72;1632081,68;23,56;;;;
BA;2922706;Nova Canaã;65857,2;10243,06;540544,18;0;80649,68;239876,8;326724,71;189000;134129,09;;60530,7;
BA;2922730;Nova Fátima;0;0;;244000;0;0;0;0;;;;
BA;2922755;Nova Ibiá;901167,04;901167,04;901167,04;785889,48;1209659,14;1599049,26;2031609,23;433679,48;4103661,05;4437833,57;6922923,22;
BA;2922805;Nova Itarana;3563,54;12431,87;20383,24;194835,83;347700,33;9230;406301,29;514855,06;620297,17;513430,38;245811,49;
BA;2922854;Nova Redenção;0;0;0;100208,45;287012,38;186846,6;172779,56;101401,34;;;;
BA;2922904;Nova Soure;0;0;0;0;0;0;0;0;;;;
BA;2923001;Nova Viçosa;0;0;0;0;0;0;0;0;;;;
BA;2923035;Novo Horizonte;671377,17;823284,57;728196,25;710570,05;852374,87;340534,18;815943,28;563113,28;644825,89;238003,89;232285,14;
BA;2923050;Novo Triunfo;707477,81;823765,26;0;1317444,67;214130,42;161500;169567,63;254484,84;307409,83;436492,2;497877,28;
BA;2923100;Olindina;39464,34;38038,88;29847,46;14073,74;15645,85;14876,74;16193,68;4723,95;695116,62;640669,74;1005615,22;
BA;2923209;Oliveira dos Brejinhos;;990428,85;1630948,82;562092,56;881129,43;788418,56;1715759,37;2751525,49;5152881,19;5504211,57;5750534,14;
BA;2923308;Ouriçangas;30378;0;0;2100;2610;9065;297129;1700;;41463,3;1013290,7;
BA;2923357;Ourolândia;682455,5;631413,44;516004,68;509927,66;646240,61;883568,46;783025,57;317306,78;1430581,12;1450773,42;158511,53;
BA;2923407;Palmas de Monte Alto;;543681,66;606237,84;568914,53;552215,55;1277174,16;3126580,03;3018488,31;4456322,07;3182239,28;5092770,22;
