Despesa por função - urbanismo e habitação - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
AM;1303601;Santa Isabel do Rio Negro;2902293,57;;0;397183,18;285517,28;139757,88;858646,87;1026406,57;14506981,03;12990476,42;15959668,02;
AM;1303700;Santo Antônio do Içá;8239560,73;3287398,7;3974002,32;4090345,02;6767059,58;5809534,39;9103523,87;5001366,05;11107620,87;15377932,55;19808723,31;
AM;1303809;São Gabriel da Cachoeira;1356858,43;226830,5;371837,07;474724;99472,34;0;12571,5;2642733,16;;938201,24;6666540,65;
AM;1303908;São Paulo de Olivença;4852920,46;2331279,64;4351276,95;2980577,58;3015156,77;2891593,86;4747199,99;8863841,62;28787983,14;20619741,53;16222712,66;
AM;1303957;São Sebastião do Uatumã;3036664,92;2011474,68;1870308,15;1668511,49;1619958,27;2036098,14;3449079,09;4380090,88;7209273,92;7220195,82;12578418,63;
AM;1304005;Silves;3050612,65;1790159,26;1730552,71;2126349,76;2530844,39;2456303,71;2772291,01;2834078,42;6213215,49;8049808,92;12547363,45;
AM;1304062;Tabatinga;2627897,89;;;2002740,43;9889576,61;9941127,77;30787349,23;25970178,83;29876902,01;33606697,74;50782214,1;
AM;1304104;Tapauá;2460784,87;2078594,75;2982003,37;3716007,97;3782983,24;5132985,28;3838285,51;7145853,9;9864435,59;13445077,75;11050372,66;
AM;1304203;Tefé;6925330,72;7579439,38;9386777,55;5243015,56;5873253,56;7268317,36;9624541,47;6802339,95;18656740,22;17691724,71;28790069,09;
AM;1304237;Tonantins;3391615,44;2867825,78;1646275,36;2212362,95;4992757,41;3717264,77;8818494,84;4719155,84;7658901,09;11144916,47;9896062,46;
AM;1304260;Uarini;1432907,56;1517259,35;3173275,49;2746593,79;4117051,57;4021561,77;8381848,9;5409044,02;9599252,81;8090858,9;8605495,77;
AM;1304302;Urucará;3204529,2;2677742,97;3282528,6;3344387,11;5466099,35;6753339,64;11603798,48;6332272,64;6920348,25;11856980,75;8094730,14;
AM;1304401;Urucurituba;3128552,04;3276351,86;1164730,04;4229916,31;6747636,79;6477227,02;11363465,65;9116529,96;14844482,79;12122721,42;15821993,45;
AP;1600055;Serra do Navio;0;0;0;0;0;0;0;0;4859352,05;1966092,67;1741365,33;
AP;1600105;Amapá;821071,01;518947,75;0;421567,98;771974,73;2165640,37;2594528,76;6193212,99;32374564,61;;;
AP;1600154;Pedra Branca do Amaparí;318156,99;52149,76;3717,35;70800;0;37957,66;289961,74;587792,42;20960595,86;8132504,87;23588467,94;
AP;1600204;Calçoene;0;0;0;0;0;41100,57;;;;;17428404,45;
AP;1600212;Cutias;834790,77;;;;0;;;;;;15262981,98;
AP;1600238;Ferreira Gomes;4800501,12;3263069,25;1397319,13;1208897,87;1447714,58;2645319,97;6157706,26;7014764,5;7480277,17;5496270,21;10473779,24;
AP;1600253;Itaubal;8275,97;8275,97;8275,97;;0;4152,41;894682,69;7491551,13;12582526,91;14094145,72;20985501,15;
AP;1600279;Laranjal do Jari;13324087,82;0;;1637070,22;5828384,38;5438179,62;6644148,12;17913919,59;48187566,84;45535763,53;19522582,18;
AP;1600303;Macapá;46346707,34;43399366,4;70367428,9;61649354,95;147585840,93;197046077,71;373980055,45;254277504,32;308366843,35;29371844,27;321655390,47;
AP;1600402;Mazagão;5834437,43;10731284,93;;0;2175295,42;1262358,25;21081193,01;63603009,29;57307597,94;18739430,8;12265193,67;
AP;1600501;Oiapoque;;;;1770762,27;2234648,02;1995405,7;;6118912,57;21793006,64;12114691,19;12270455;
AP;1600535;Porto Grande;2120913,3;2336134,17;2439970,43;1477126,65;1736236,56;1530927,7;2340303,17;2086989,71;4180683,63;12985623,38;12776294,19;
AP;1600550;Pracuúba;1032471,58;;990048,98;205246,99;470267,25;612713,07;;1319029,1;11045170,62;4810857,57;2237750,77;
AP;1600600;Santana;;17951113,06;20592239,67;13243563,33;18426758,6;52068879,46;37166331,88;10930451,75;78680014,67;89403735,12;65910119,97;
AP;1600709;Tartarugalzinho;5434922,55;;;1107183,19;1317866,69;4392192,09;4464730,79;;;6242674,89;8662172,76;
AP;1600808;Vitória do Jari;709650,17;243236,33;1354856,36;124304,92;1142790,78;928900,1;3938716,88;5866852,83;17618140,49;15678182,06;9805926,2;
BA;2900108;Abaíra;2187808,49;2289910,3;2575193,33;2062688,03;2518375,63;3071186,97;3608169,43;3586807,39;4542109,16;4766316,07;4188002,47;
BA;2900207;Abaré;0;0;82178,84;100062,7;170824,6;107244,68;483422,97;888868,52;901663,97;3465286,22;3081258,26;
BA;2900306;Acajutiba;2993461,25;3458609,01;3824685,11;4254977,07;5110290,87;4301954,35;7342883,55;6117459,73;9537561,95;13804561,66;12730796,12;
BA;2900355;Adustina;1384003,88;2425479,91;1484668,43;1275749,7;1878283,11;2840913,7;2491815,94;3827022,33;4121486,46;2645049;4569718,25;
BA;2900405;Água Fria;3384550,46;2745300,31;2786340,33;3517622,35;3848471,47;4893114,97;7435733,18;3061311,93;4952172,24;6700792,54;5897743,44;
BA;2900504;Érico Cardoso;2435526,86;2117736,81;2725929,93;2108912,64;2807818,63;3309870,16;4036615,52;2133428,42;1545547,93;2235598,34;1491373,96;
BA;2900603;Aiquara;955666,15;955666,15;955666,15;950468,85;1027097,04;1275855,12;1371913,37;3973752,59;8930083,9;6867155,96;5816037,06;
BA;2900702;Alagoinhas;31865358,53;31119593,03;31551979,98;34375407,8;73541991,33;63662384,88;57207984,27;58576909,61;68669155,59;46299618,23;102501509,43;
BA;2900801;Alcobaça;348935,38;307930,94;172000;74201,44;4039260,13;9762518,57;18986599,33;18288846,54;20738726,61;21550248,71;25663925,7;
BA;2900900;Almadina;365696,29;316736,5;1145493,01;1068406,71;1595995,09;1440043,87;2080578,11;2543006,46;3331404,73;3205231,62;3728136,85;
BA;2901007;Amargosa;3608147,86;3200528,1;3219882,33;4172311,07;10490151,81;13230491,58;14687906,98;15994736,41;17744175,24;28159590,23;33622430,91;
BA;2901106;Amélia Rodrigues;2204305;5451333,55;5575761,29;5041061,6;8412111,43;6593575,46;5033049,63;5561482,02;8488499,48;11774282,13;15159424,16;
BA;2901155;América Dourada;3348012;3520537,41;5912093,56;4509716,26;4197823,45;4625747,87;5851657,17;7605421,15;10296015,2;7587758,84;11422627,75;
BA;2901205;Anagé;3603422,75;5408002,44;4938019,46;3512529,91;3750398,98;2690186,67;5462979,81;7026014,13;10130817,45;7420262,35;9325824,67;
BA;2901304;Andaraí;3619907,06;2915379,65;4985746,61;4376368,52;3899584,28;4525986,37;4195702,74;5965717,23;6875976,9;7764193,28;19263020,11;
BA;2901353;Andorinha;3134353,32;4135862,29;2543213,71;3769560,97;3389070,85;4026545,87;5468741,41;5304715,83;10993178,09;12086081,32;17600408,86;
BA;2901403;Angical;2622077,98;2828631,06;3469323,46;2606138,64;3743971,42;4241472,31;6982794,53;2548042,75;4932706,83;6059490,77;8176796,79;
BA;2901502;Anguera;2265919,08;2189873,71;2227071,12;2143772,15;1804488,88;1978068,26;4749818,18;3473580,93;6738938,41;7171274,9;9719737,13;
BA;2901601;Antas;5148941,41;4257146,58;3974365,58;2466126,66;5017929,72;5028751,5;4099665,71;7466806,34;8232821,22;10420224,53;12569297,68;
BA;2901700;Antônio Cardoso;416710;296999,72;0;0;236738,84;3497730,24;5151944,77;3696731,81;5250330,99;5900360,64;9444179,3;
BA;2901809;Antônio Gonçalves;632639,58;60424,39;532044,29;1143824,51;702976,18;927583,19;2340197,97;1142138,04;1440143,64;1459745,39;1653180,6;
BA;2901908;Aporá;3005584,01;3099075,85;3653700,1;4339182,8;4888351,51;5765917,47;5709452,61;6785106,83;9033436,87;8959492,96;8406019,42;
BA;2901957;Apuarema;1000241,59;939624,94;1316218,96;1327599,21;495433,41;413328,46;1171250,22;222440,87;319769,84;1489025,39;1572413,04;
BA;2902005;Aracatu;;2333445,26;2969436,16;2168399,35;1541751,37;4312733,92;3594847,89;5157385,16;7557036,49;8477918,97;7429758,09;
BA;2902054;Araças;3352569,99;3614784,95;3022543,24;2144414,82;2943301,4;3193760,49;5355836,34;3450745,23;8152474,81;14047666,64;15793188;
BA;2902104;Araci;5462013,81;5688883,73;2981463,52;1163609,05;1762266,99;1897402,07;1852747,09;1897656,66;19808481,16;30736252,46;32689032,6;
BA;2902203;Aramari;2661534,03;3684353,2;3476334,41;2716700,64;3003713,17;2227244,68;4406594,36;3069898,79;6369036,57;2598519,33;2441774,52;
BA;2902252;Arataca;264893,63;0;3450075,25;1938610,02;2146464,78;2241679,85;2241679,85;4216589,5;5412981,05;6516099,23;8347061,12;
BA;2902302;Aratuípe;1398386,13;1582506,76;1876153,49;1933058,22;2586863,22;2142405,58;3795250,13;2421391,5;4267028,52;2919287,44;5283600,03;
BA;2902401;Aurelino Leal;287528;207482,14;308094,32;389427,25;1624338,98;3978043,19;8220034,76;3915128,78;9019297,16;10582903,69;8434764,06;
BA;2902500;Baianópolis;2605194,73;3276537,45;3093979,41;2493709,63;4271040,71;5503149,43;8293692,86;8734505,78;6899420,94;7518849,75;8052906,98;
BA;2902609;Baixa Grande;2891049,43;2271535,82;4566709,52;3588331,01;3455797,12;6679386,98;9113850,41;8125301,41;3503480,52;4306297,5;4594110,16;
BA;2902658;Banzaê;2140874,44;2451398,15;2730668,89;4487533,7;4212738,66;4303876,25;8143304,96;7086111,25;9659458,58;13605113,55;14987880,02;
BA;2902708;Barra;5538577;9210158,88;5795771,95;4920715,55;4609260,79;6978528,67;9975728,14;9394001,58;11119927,6;5977279,86;1080523,71;
BA;2902807;Barra da Estiva;3009955,73;3146744,29;5399766,55;4733858,05;5548979,21;5947111,49;6950946,01;8608476,26;10920805,51;14561526,43;13748585;
BA;2902906;Barra do Choça;4806075,63;3968779,35;5021370,16;3658232,95;126823,63;894996,26;894996,26;547988,16;15425367,06;14914184,13;24750949,14;
BA;2903003;Barra do Mendes;1591368,11;2047217,22;2454233,18;2449553,23;2754670,7;3091538,04;2768658,21;3502402,17;4180005,78;5395198,52;4892469,88;
BA;2903102;Barra do Rocha;0;0;0;0;3262864,09;1960863,1;2423301,58;1356446,04;5275808,99;7179439;5443410,21;
BA;2903201;Barreiras;24193770,63;31078759,19;30064919,24;36436767,91;75532555,16;117543833,97;122141997,25;102473199,71;127127764,14;100552767,73;101009889,8;
BA;2903235;Barro Alto;1623680,93;2397107,31;2736266,4;2706594,86;2898338,54;2586970,43;3601567,95;3190861,19;2301516,43;3533044,72;3533044,72;
BA;2903276;Barrocas;4986457,09;4824007,76;6019788,83;3212550,4;5155949,17;9042094,77;13701010,92;9602286,27;11846997,08;14129755,09;29700619,46;
BA;2903300;Governador Lomanto Júnior;56250;111955,78;210955,31;306724,62;369098,97;448878,58;773725,3;1179,85;157493,39;62667,38;195689,29;
BA;2903409;Belmonte;;1366586,67;2412462,28;2261001,07;2348809,56;3724588,55;8835601,93;8417445,53;11710585,83;10744572,14;11342035,48;
BA;2903508;Belo Campo;3031399,86;3611203,59;3603321,3;3984346,32;3936041,3;3875256,8;4977822,95;6103691,29;6893932,35;8082682,57;11980229,78;
BA;2903607;Biritinga;1270070,3;1120358,11;2374618,59;1480102,46;1125385,96;765207,18;767550,35;1701445;6784304,6;7020330,7;7181882,21;
BA;2903706;Boa Nova;;4298971,05;4558280,23;4017231,09;4890233,65;5503912,73;6565581,2;7548300,09;7751643,49;5338139,89;7030624,63;
BA;2903805;Boa Vista do Tupim;4306450,18;4596146,91;4229162,12;4204553,57;2877456,49;3117291,76;2732563,83;2622411,8;6287249,99;5533728,05;8106482,04;
BA;2903904;Bom Jesus da Lapa;;7674889,44;19433786,82;11417715,96;17030357,36;25677158,03;42738481,15;17900115,59;19445877,44;20429760,07;28981339;
BA;2903953;Bom Jesus da Serra;1632400,52;1774646,22;2196788,03;1211420,45;1369730,3;3183798,1;3778383,96;2314311,81;3040114,23;2728679,88;3208022,83;
BA;2904001;Boninal;1377164,41;1462227,56;1740454,38;1465073,43;1366671,88;803447,64;1346779,98;2383087,86;3160537,67;2483291,83;4844898,1;
BA;2904050;Bonito;;2091006,63;2926014,04;3273215,58;3652205,58;3182836,87;4955424,89;3936664,53;7176897,1;6283525,85;8557682,08;
BA;2904100;Boquira;4707775,64;4287306,13;3838571,38;4847997,7;6022373,1;7125578,68;8804218,22;8933171,46;12325247,34;12499683,35;15045073,48;
BA;2904209;Botuporã;2364285,05;2771456,74;3199566,11;3618586,63;2252597,67;3725051,21;4520888,73;6086252,6;8607303,01;7936942,19;10469565,16;
BA;2904308;Brejões;3628329,6;3773537,29;0;4192226,12;4545347,34;6028762,17;8294117,1;8145097,78;10519211,38;7124079,16;15264188,01;
BA;2904407;Brejolândia;3676748,7;3518758,23;2967599,93;6042470,12;5934668,07;5283800,27;6327432,6;7733079,13;9559439,26;11222674,72;10753251,79;
BA;2904506;Brotas de Macaúbas;946384,56;749155,34;573976;207770,32;447260,65;705388,25;3004950,09;1174950,78;1510565,92;2407734,24;3230573,78;
BA;2904605;Brumado;16423443,55;14009083,88;17630771,55;16924284,65;21670369,41;28516843,26;22557166,03;19924533,68;34663450,15;53073101,26;25437867,99;
BA;2904704;Buerarema;3954350,29;4190070,88;4418526,69;3254278,04;1768189,07;3498064,88;4436482,51;3621579,72;3920430,26;4408622,51;5696700,76;
BA;2904753;Buritirama;4581639,47;5060754,03;5368401,53;4371779,25;5183597,33;6610823,93;14693397,74;7019981,21;10563193,98;10278909,81;15856583,01;
BA;2904803;Caatiba;1283853,99;2288806,44;1497242,23;2111983,96;1774190,37;1914631,14;2257479,43;2320911,56;;1648930,04;2021572,04;
BA;2904852;Cabaceiras do Paraguaçu;;;1341228,58;5406469,14;4899692,01;4460610,65;5657780,56;4723715,09;11953161,93;13905800,39;14598652,05;
BA;2904902;Cachoeira;5728032,03;5308955,33;5655977,24;5520248,87;7270636,55;7316296,2;12089440,43;7537788,57;11585889,59;10185948,44;;
BA;2905008;Caculé;3434499,11;4214252,73;3432490,45;5506482,27;5565426,09;5108444,83;7971138,28;10562035,45;18165944,62;12789610,82;20068458,89;
BA;2905107;Caém;1883423,93;1920296,02;2291630,51;2234407,83;1973836,73;1294976,03;1782363,37;1309290,95;1425212,99;1991285,28;4049116,8;
BA;2905156;Caetanos;2405265,4;2280707,45;2656124,37;3870022,95;3361774,56;4246368,57;4583364,07;6789868,28;9748365,08;7128214,65;8649156,63;
BA;2905206;Caetité;15804808,96;18086252,26;23374353,08;12876789,93;12021127,89;16384894,5;31646408,29;19198093,74;13452037,37;;;
BA;2905305;Cafarnaum;2145479,29;2675944,99;4818552,34;3103594,83;2834050,72;2823977,92;3803731,94;3768224,86;4015783,24;6858847,82;7836093,48;
BA;2905404;Cairu;13259744,7;12579005,45;6395525,1;10730328,07;11372840,29;11618612,47;12362922,87;20581466,67;13090600,69;9316295,05;9354507,18;
BA;2905503;Caldeirão Grande;2793975,64;2530101,42;2981995,44;3330167,48;2842465,59;4368913,42;4527831,8;4989927,22;7161991,43;7147224,5;10069372,15;
BA;2905602;Camacan;2044703,48;1452028,25;4941643,32;5997535,96;5966583,27;7595380,99;13829382,15;9870721,13;10355906,95;10797652,53;11572072,63;
BA;2905701;Camaçari;163016991,48;162456883,31;132227002,13;145661779,93;163430356,56;176340541,3;313743333,94;251236605,8;153567680,57;240325456,44;366031008,45;
BA;2905800;Camamu;349761,91;272463,52;153951,39;153486,6;793011,77;929337,17;710614,08;807975,44;3754627,74;2806844,39;3783492,89;
BA;2905909;Campo Alegre de Lourdes;280734,13;826053,04;1987051,02;248711,66;1510769,92;1381703,51;2047994,1;1599186,8;2771832,45;1865062,91;25790444,71;
BA;2906006;Campo Formoso;11373508,08;9034330,49;14987054,14;15279949,48;3167898,93;4744448,97;14446231,95;2348458,7;51779179,64;56985481,87;92152907,02;
BA;2906105;Canápolis;2085007,93;1857011,47;2240718,35;1765012,43;3417079,04;4065699,84;4272908,02;4187671,91;6768530,26;4108868,65;6594219,97;
BA;2906204;Canarana;1877313,07;4160123,13;4757854,42;5008913,92;4615325,18;4579666,16;7841603,88;8720104,49;8339297,88;10482633,4;16018880,9;
BA;2906303;Canavieiras;3148968,18;3519664,48;4163261,51;5036210,46;4641011,58;5380673,75;7720085,6;11401877,62;13798161,3;15504335,14;19520733,26;
BA;2906402;Candeal;715593,94;1024440,13;4666587,92;2077174,97;2874563,78;3011222,93;3687963,8;4572785,59;4946440;5498069,9;6145159,39;
BA;2906501;Candeias;2210029,25;45077966,16;45154137,31;51798293,48;64562339,03;80855877,6;88921807,44;74895236,85;111314332,61;162119599,51;197366386,99;
BA;2906600;Candiba;3037299,05;2937102,61;3032602,55;3341956,69;4111097,06;4031476,23;4837664,63;5123038,43;10790700,82;9402569,81;10210732,64;
BA;2906709;Cândido Sales;2401447,22;1990761,61;608441,49;1865884,38;183081,27;176822,32;1786697,94;1924003,46;1503617,48;1804898,31;2543399;
BA;2906808;Cansanção;5121730,58;4399781,77;4550730,4;5601936,6;5972101,39;5698405,76;7257702,48;9589974,61;12582328,58;17410956;19643954,93;
BA;2906824;Canudos;3585977,02;4328310,04;5363199,45;5245924,3;6459233,68;6247524,05;6979477,16;7789268,42;9267494,71;7606341,17;10476944,04;
BA;2906857;Capela do Alto Alegre;1582613,94;1678385,42;2078249,6;1730235,31;3301937,34;2234522,56;3332781,56;3519495,71;4924961,8;6410993,15;12682761,89;
BA;2906873;Capim Grosso;5795275,15;5795275,15;7086993,54;6786208,99;8152961,02;11949017,93;10769969,2;9740716,6;17622173,57;16791845,99;20511058,23;
BA;2906899;Caraíbas;;;;2273198,2;2569142,05;3049034,33;3200816,09;4534042,88;4586953,2;5920143,35;11377715,44;
BA;2906907;Caravelas;6558090,41;6239123,24;5784926,79;8310131,7;11420820,36;12989870,81;19625476,91;22472450,47;31343225,12;30011770,39;31035812,71;
BA;2907004;Cardeal da Silva;2489748,47;2788605,08;2402814,82;3918445,29;7944871,33;9545328,54;9252120,17;8436879,22;14504312,83;15098151,8;22462174,68;
BA;2907103;Carinhanha;3447520,81;3776770,82;8923143,82;5534870,27;7290615,22;8961100,74;9656629,5;5829791,3;10543240,01;10860939,5;24535287,9;
BA;2907202;Casa Nova;8167236;6854376,93;26251904,42;8101778,03;8981022,34;9964590,88;17787073,85;18198355,84;20263328,42;16408830,21;19297090,68;
BA;2907301;Castro Alves;1285621,5;1202390,7;1678272,62;1725962,68;7539190,86;11213514,97;14178235,37;17376233,3;18563075,12;17957349,7;21829645,17;
BA;2907400;Catolândia;111199,92;3250;300000;78221,54;1170672,28;269459,62;1241004,52;88017,42;5909417,24;5177722,46;;
BA;2907509;Catu;12857176,48;12619664,81;13576830,52;14911830,76;13431625,84;15675548,32;20551641,6;21470983,14;26470935,36;28136583,42;31425337,03;
BA;2907558;Caturama;1202718,53;1546878,62;1074351,98;1978279,21;1618522,45;1940578,82;2410058,98;2806686,53;3391925,22;3703487,43;3580717,77;
BA;2907608;Central;5580671,27;4432812,66;5082680,41;4129262;3320382,92;3302011,26;3957617,69;1878627,51;2784988,68;3213708,97;6461705,35;
BA;2907707;Chorrochó;987998,12;2434048,04;1609224,96;2302279,86;2988993,82;4083784,45;4036788,76;4384641,62;4657071,07;4315364,78;5067139,64;
BA;2907806;Cícero Dantas;4809450,98;4137811,97;3897893,16;3997319,82;4339830,3;5660356,37;8154134,44;4744892,28;8185264,64;13867518,5;15313219,49;
BA;2907905;Cipó;4746476,85;2738835,01;2709093,7;2543931,52;3348995,55;3960432,54;6800718,17;9591947,81;16421643,94;9652984,15;26055042,08;
BA;2908002;Coaraci;593633,81;563077,82;389318,76;903900;3331223,59;3668782,73;4179340,82;4091310,53;8757599,55;6691002,35;7943782,23;
BA;2908101;Cocos;3755154,83;3793203,55;4373702,82;7170075,03;7760854,58;8634354,91;10142744,09;10636647,96;12718489,87;17281221,16;18743201,04;
BA;2908200;Conceição da Feira;749824,73;967158,41;1471587,67;2145687,04;4496467,29;5107981,2;5990702,8;5777495,07;11400837,76;10790771,7;19137377,51;
BA;2908309;Conceição do Almeida;520343,65;3494540,5;3154827,3;5433279,28;6763165,04;6944927,35;8232686,47;12115638,23;14280394,9;15063924;15147723,07;
BA;2908408;Conceição do Coité;7786434,02;6907772,08;11825146,09;11594607,1;15191746,44;11773812,65;19804806,68;14894883,94;20879948,96;23782760,65;29112722,68;
BA;2908507;Conceição do Jacuípe;4218652,1;6656812,02;5718446,43;5148124,9;7101748,77;8822067,37;11284763,25;8138106,69;22939081,82;37150303,19;42030481,88;
BA;2908606;Conde;1487488,43;1640036,71;3621856,37;2373328,08;1990300,2;1775084,35;3785845,64;3244149;3208788,56;3343984,88;12410791,77;
BA;2908705;Condeúba;2572186,43;2856129,5;3947629,5;3723805,68;4775661,55;4882210,89;6223199,49;6559189,78;10090196,47;6664362,82;7950546,39;
BA;2908804;Contendas do Sincorá;1844200,64;2439010,11;2874876,87;2075598,59;2559533,99;2927658,81;3410202,8;3624208,66;5210693,37;5978130,6;5746403,3;
BA;2908903;Coração de Maria;4618841,66;6662222,73;4080960,17;4641189,15;5380044,39;5495618,53;8267006,63;10379669,26;15989452,29;14795700,67;18230959,01;
BA;2909000;Cordeiros;1806925,63;1759242,22;2243389,25;2228251,63;2764598,96;162128,52;1102813,66;1628569,33;984911,69;1459405,52;1517023,06;
BA;2909109;Coribe;3802978,06;3506217,8;4537355,17;3050775,79;3275728,06;2488993,96;8664347,48;6522986,3;6023445,65;6802071,31;14541383,66;
BA;2909208;Coronel João Sá;4479387,6;5324154,73;5083457,61;2088053,56;4762205,25;7512943,26;11230539,18;15060249,2;31572520,08;16635948,81;19911004,77;
BA;2909307;Correntina;;16841100,5;12303413,42;12434694,07;16830286,9;17554147,53;17623602,88;22351590,14;25948797,94;28410569,81;42562522,84;
BA;2909406;Cotegipe;1991715,73;2077585,06;3281731,91;2451098,83;3150243,02;4328811,27;5583284,24;5259133,01;6981439,99;7178468,02;8695397,43;
BA;2909505;Cravolândia;1568658,33;1335273,78;;2161034,81;1996773,39;1485977,61;2837318,65;2613227,26;4619880,39;3489254,89;2740271,93;
BA;2909604;Crisópolis;3744582,45;1946336,41;4857163,35;5945201,89;2483484,94;1826082,05;2510748,75;1946379,15;7037674,4;4804931,12;4543284,93;
BA;2909703;Cristópolis;2534562,07;1664458,68;1836744,62;3004285,71;4508157,16;5938272,25;5846608,02;5481106,95;6666393,9;6745881,52;8429358,02;
BA;2909802;Cruz das Almas;2496583,18;1518546,8;7951201,68;5124212,96;15201043,47;16442039,28;12803078,77;22401435,75;19227446,02;21705322,97;33261924,36;
BA;2909901;Curaçá;5544467,55;6898928,16;6382103,29;1037374,76;1483261,05;968197,1;1742949,03;1019029,27;7139195,87;8873169,6;10157427,09;
