Despesa por função - segurança pública e defesa nacional - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
PE;2611705;Riacho das Almas;14568,44;13381,33;10014,07;0;1369;800;0;1740;;;;
PE;2611804;Ribeirão;44031,15;10717,86;25234,04;10444,7;0;0;0;0;;4220,15;;
PE;2611903;Rio Formoso;0;2080;23930,15;3526,12;41841,27;97839,39;94696,73;58865,2;1149685,81;1114032,66;1216581,56;
PE;2612000;Sairé;0;0;0;0;3500;0;2487,1;0;;22905,63;10751;
PE;2612109;Salgadinho;0;0;0;1250;2800;0;0;0;8710;;1233,4;
PE;2612208;Salgueiro;0;0;0;0;5754,83;4257,42;2508,64;3390,13;24023,1;5446,49;8951,67;
PE;2612307;Saloá;0;0;0;0;0;0;0;0;;;;
PE;2612406;Sanharó;2803,39;0;5730;5069;181778,5;204392,59;386491,66;8743,5;;;;
PE;2612455;Santa Cruz;;0;0;52839,14;0;0;0;0;;;;
PE;2612471;Santa Cruz da Baixa Verde;0;0;0;0;0;0;0;0;;;;
PE;2612505;Santa Cruz do Capibaribe;2530074,88;2933023,97;3602239,04;3869405,35;2629608,29;3551647,76;4260307,3;5910380,84;504637,17;401823,84;427977,93;
PE;2612554;Santa Filomena;0;0;0;0;0;0;0;0;;;;
PE;2612604;Santa Maria da Boa Vista;0;0;0;0;0;0;0;0;;;;
PE;2612703;Santa Maria do Cambucá;0;0;0;0;0;0;0;0;;;;
PE;2612802;Santa Terezinha;0;0;0;0;0;0;0;0;;;;
PE;2612901;São Benedito do Sul;0;0;0;18735;0;6148,3;9812,92;13830,07;157219,29;167202,05;45509,92;
PE;2613008;São Bento do Una;0;0;1712;118000;8870;150;0;65625,01;;3120;3890;
PE;2613107;São Caitano;0;204670,88;86256,44;30483,12;45741,73;60780,48;81660,12;0;;;485207,32;
PE;2613206;São João;0;0;0;0;0;0;0;0;;431352,83;297366,15;
PE;2613305;São Joaquim do Monte;300;0;0;0;0;0;0;346341,76;390039,32;384916,85;416735,57;
PE;2613404;São José da Coroa Grande;0;0;0;0;1944,53;28220;0;50280;3710;;;
PE;2613503;São José do Belmonte;0;0;0;10;0;0;0;0;;;264;
PE;2613602;São José do Egito;0;0;0;0;0;0;0;0;;;;
PE;2613701;São Lourenço da Mata;0;3200;0;0;15865;92954,13;25060;15996;46775,05;87909,6;2566665,16;
PE;2613800;São Vicente Ferrer;0;0;0;0;0;0;0;0;;;;
PE;2613909;Serra Talhada;1839202,93;1952048,99;2020064,11;2066561,23;1971863,96;2203002,27;2098899,85;2261701,14;2827226,72;2712164,33;2912276,11;
PE;2614006;Serrita;11011;0;0;0;0;0;0;0;;;;
PE;2614105;Sertânia;0;0;0;0;0;0;0;808184,78;865490,25;738784,76;722922,75;
PE;2614204;Sirinhaém;11877,2;7380;0;63560;35907;4906,5;72320,1;49120,27;1325609,7;57838,59;58724,36;
PE;2614303;Moreilândia;0;0;0;0;0;0;0;0;;;;
PE;2614402;Solidão;0;0;0;0;0;0;0;0;;;;
PE;2614501;Surubim;835008,83;903749,83;990053,93;1094652,83;936304,02;1012682,65;1095553,56;1469113,08;1868237,48;2077506,17;2433569,29;
PE;2614600;Tabira;0;0;0;0;100156,97;332880,25;607791,24;1099805,48;1099706,19;1113834,54;1219492,77;
PE;2614709;Tacaimbó;0;0;0;0;0;0;32540;10000;;;99588;
PE;2614808;Tacaratu;0;4200;0;0;1280;0;0;0;;;;
PE;2614857;Tamandaré;0;0;0;0;0;0;0;0;;;;
PE;2615003;Taquaritinga do Norte;0;108;14840;1696,5;0;2305,8;420446,25;834548,11;967219,82;1360326,9;1490146,42;
PE;2615102;Terezinha;0;0;0;0;0;0;0;0;;;;
PE;2615201;Terra Nova;0;0;0;0;0;0;0;0;;;;
PE;2615300;Timbaúba;580,39;1485,36;0;597433,83;366502,09;352958,68;508500,99;921822,59;1216831,06;1393593,79;1687031,1;
PE;2615409;Toritama;1940;6500;0;211601,82;1213854,6;1253203,27;1383554,53;1486247,64;2173368,75;2069836,83;2533098,47;
PE;2615508;Tracunhaém;0;0;0;0;0;0;0;0;1173105,54;1372959,67;1660893,9;
PE;2615607;Trindade;39958,02;410696,33;553283,7;563149,92;610887,7;620430,42;677233,87;715203,8;1512077,32;1445359,47;1431091,95;
PE;2615706;Triunfo;0;0;0;0;0;0;0;0;;;;
PE;2615805;Tupanatinga;0;0;0;0;0;0;0;0;;;;
PE;2615904;Tuparetama;0;0;0;0;0;0;0;0;;;;
PE;2616001;Venturosa;0;0;0;0;0;0;0;0;;;211,85;
PE;2616100;Verdejante;0;0;0;0;0;0;0;0;;;;
PE;2616183;Vertente do Lério;0;0;0;0;0;0;0;0;;;;
PE;2616209;Vertentes;0;0;310;0;0;0;0;0;;;;
PE;2616308;Vicência;3349,02;3590,59;9128;0;0;0;0;0;112192,25;;56711,2;
PE;2616407;Vitória de Santo Antão;16261,64;24325,51;0;11900;20400;21450;12100;19834,6;3601628,68;4284169,7;5879429,88;
PE;2616506;Xexéu;0;0;0;0;0;0;0;0;;;;
PE;2699919;Muribeca;;;;;;;;;;;;
PE;2699929;Nossa Senhora do Ó de Goyanna;;;;;;;;;;;;
PE;2699939;Cimbres;;;;;;;;;;;;
PI;2200053;Acauã;0;0;0;0;0;0;0;0;;;;
PI;2200103;Agricolândia;0;0;0;0;0;0;0;0;;;;
PI;2200202;Água Branca;0;0;0;0;0;0;0;0;;;;
PI;2200251;Alagoinha do Piauí;7000;2800;2750;4000;7051,99;0;0;3700;;;;
PI;2200277;Alegrete do Piauí;0;4000;25200;19217;0;0;46800;38680;80485;66197,56;83066;
PI;2200301;Alto Longá;0;0;0;0;0;0;0;0;;;;
PI;2200400;Altos;0;0;0;0;0;0;0;0;;;;
PI;2200459;Alvorada do Gurguéia;0;360;479;0;0;0;0;640;;;13700;
PI;2200509;Amarante;0;0;0;0;0;0;0;0;;;;
PI;2200608;Angical do Piauí;0;2500;0;5833,02;7101;0;2846,9;84000;;;;
PI;2200707;Anísio de Abreu;0;0;;0;0;0;0;0;;;;
PI;2200806;Antônio Almeida;0;0;0;0;0;0;0;0;;;;
PI;2200905;Aroazes;0;0;0;0;0;0;0;0;;;;
PI;2200954;Aroeiras de Itaim;;3000;3300;1904,73;13120;24640;8630;42047;40550;60300;50247,92;
PI;2201002;Arraial;0;0;0;0;0;0;0;0;;;;
PI;2201051;Assunção do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2201101;Avelino Lopes;14000;0;0;0;0;0;0;0;;;;
PI;2201150;Baixa Grande do Ribeiro;97000;0;0;0;0;0;0;0;;;;
PI;2201176;Barra D'Alcântara;0;0;0;0;0;0;0;0;;;;
PI;2201200;Barras;3385,7;3597,6;6288;90306,91;0;0;0;0;;;;
PI;2201309;Barreiras do Piauí;0;0;;0;0;0;0;0;;;;
PI;2201408;Barro Duro;0;0;0;0;0;0;0;0;;;;
PI;2201507;Batalha;0;0;0;0;0;0;0;0;;;256771,06;
PI;2201556;Bela Vista do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2201572;Belém do Piauí;1358,69;227;0;0;0;0;0;30933,6;;;;
PI;2201606;Beneditinos;0;0;0;0;0;0;0;26500;56200;45000;36000;
PI;2201705;Bertolínia;;0;0;0;0;0;0;0;;;;
PI;2201739;Betânia do Piauí;0;0;0;0;0;11000;0;0;;;;
PI;2201770;Boa Hora;0;0;0;81,53;0;0;0;0;;;;
PI;2201804;Bocaina;0;0;0;0;0;0;0;0;;;;
PI;2201903;Bom Jesus;18300,77;13989,61;11205,17;12525,1;91058,66;101737,58;95929,67;3350;520;2000;57753,6;
PI;2201919;Bom Princípio do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2201929;Bonfim do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2201945;Boqueirão do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2201960;Brasileira;0;0;0;0;0;0;0;0;;;;
PI;2201988;Brejo do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202000;Buriti dos Lopes;0;0;0;0;0;0;0;0;;;;
PI;2202026;Buriti dos Montes;0;0;0;0;0;0;0;0;;;;
PI;2202059;Cabeceiras do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202075;Cajazeiras do Piauí;0;0;0;5980;10587;14256,75;33165;315,79;40570,63;19394,81;59786,47;
PI;2202083;Cajueiro da Praia;0;0;0;0;0;0;0;0;;;;
PI;2202091;Caldeirão Grande do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202109;Campinas do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202117;Campo Alegre do Fidalgo;0;0;0;0;0;0;0;0;;;;
PI;2202133;Campo Grande do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202174;Campo Largo do Piauí;0;0;0;29911,2;42473,9;30268;0;80701,07;274353,56;36000;;
PI;2202208;Campo Maior;0;0;0;0;0;0;0;0;;;;
PI;2202251;Canavieira;0;0;0;0;0;0;0;0;;;;
PI;2202307;Canto do Buriti;0;700;6120,04;0;4300;0;0;0;840;;;
PI;2202406;Capitão de Campos;0;0;0;0;0;0;212859,72;329313,32;372606,92;392135,19;477751,4;
PI;2202455;Capitão Gervásio Oliveira;0;0;0;0;0;0;0;0;;;;
PI;2202505;Caracol;0;0;0;0;0;0;0;0;;;;
PI;2202539;Caraúbas do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202554;Caridade do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202604;Castelo do Piauí;26791,87;22382,72;25221,6;23606,25;16684,2;16684,2;16299,18;53037,86;18460,64;19390,24;30404,93;
PI;2202653;Caxingó;0;0;0;0;0;0;0;0;;;;
PI;2202703;Cocal;236272,39;492379,3;511679,68;312453,62;400594,73;430420,72;459324,11;524070;694144,1;746665,87;847702,29;
PI;2202711;Cocal de Telha;0;0;0;0;0;0;0;0;;;;
PI;2202729;Cocal dos Alves;0;0;0;0;8838;4499,9;500;1786;;;;
PI;2202737;Coivaras;0;0;0;0;0;0;0;0;;;;
PI;2202752;Colônia do Gurguéia;0;0;0;0;0;0;0;0;;;;
PI;2202778;Colônia do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2202802;Conceição do Canindé;0;0;0;0;0;0;0;0;;;;
PI;2202851;Coronel José Dias;0;0;0;0;0;0;0;0;;;;
PI;2202901;Corrente;0;0;0;0;0;0;0;0;;;;
PI;2203008;Cristalândia do Piauí;0;4007,43;0;0;3000;0;0;0;;;;
PI;2203107;Cristino Castro;0;0;5050;42200;42300;25600;30000;48000;50368,42;;;
PI;2203206;Curimatá;;0;0;0;0;0;0;0;;;;
PI;2203230;Currais;0;0;7000;0;0;0;0;0;;;;
PI;2203255;Curralinhos;0;0;0;0;0;9787,63;0;900;;;;
PI;2203271;Curral Novo do Piauí;0;10118,11;13672,5;600;0;0;0;0;3780,76;;73,61;
PI;2203305;Demerval Lobão;0;0;0;0;0;0;0;0;;;;
PI;2203354;Dirceu Arcoverde;;;;0;0;0;0;0;;;;
PI;2203404;Dom Expedito Lopes;257,91;3064,53;600;25046;31720;31200;31200;15550;5200;32520;31906;
PI;2203420;Domingos Mourão;0;0;0;0;0;0;0;0;;;;
PI;2203453;Dom Inocêncio;0;0;0;0;0;13250;0;0;;;59786,47;
PI;2203503;Elesbão Veloso;0;0;0;0;0;0;0;0;;;;
PI;2203602;Eliseu Martins;0;0;0;0;0;0;0;0;;;;
PI;2203701;Esperantina;0;0;0;0;0;0;0;0;180000;180000;180000;
PI;2203750;Fartura do Piauí;;;39219,2;0;0;28550;5133,15;0;1580;;;
PI;2203800;Flores do Piauí;0;0;2631,58;600;0;0;2580;16041,78;6218,16;;4234,52;
PI;2203859;Floresta do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2203909;Floriano;0;0;0;0;0;0;0;0;;;;
PI;2204006;Francinópolis;0;0;0;0;0;0;0;0;;;;
PI;2204105;Francisco Ayres;0;0;0;0;0;0;0;0;;;;
PI;2204154;Francisco Macedo;0;0;0;0;0;0;0;25000;30000;36500;52000;
PI;2204204;Francisco Santos;0;0;17100;0;0;0;0;0;;;;
PI;2204303;Fronteiras;97307;53000;21000;0;0;0;0;0;;;;
PI;2204352;Geminiano;2200;1600;0;0;0;0;0;0;;;;
PI;2204402;Gilbués;0;0;0;0;0;0;0;0;;;;
PI;2204501;Guadalupe;0;0;0;0;0;0;0;0;;;;
PI;2204550;Guaribas;0;0;0;0;0;0;0;68200;75000;86800;89100;
PI;2204600;Hugo Napoleão;0;0;0;0;0;0;0;0;;;;
PI;2204659;Ilha Grande;;0;0;0;170,55;111940;380;0;;;;
PI;2204709;Inhuma;0;0;0;0;16431,86;25289,15;20501,41;90972,97;88100;94000;108400;
PI;2204808;Ipiranga do Piauí;253;0;0;0;0;0;20500;83140;107151;106090;133645;
PI;2204907;Isaías Coelho;0;0;0;0;0;0;0;0;;;;
PI;2205003;Itainópolis;1500;0;0;0;0;0;0;0;;;;
PI;2205102;Itaueira;0;0;0;0;0;0;0;0;;;;
PI;2205151;Jacobina do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2205201;Jaicós;0;0;0;0;0;0;0;0;;;;
PI;2205250;Jardim do Mulato;0;0;0;0;0;0;0;0;;;;
PI;2205276;Jatobá do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2205300;Jerumenha;0;0;0;0;0;0;0;0;;;;
PI;2205359;João Costa;0;0;0;0;0;0;0;0;;;;
PI;2205409;Joaquim Pires;0;0;0;0;0;0;0;0;;;;
PI;2205458;Joca Marques;0;0;0;0;0;0;0;0;;;;
PI;2205508;José de Freitas;;0;0;15210;97683,38;783738,61;601113,92;46470,21;964840,05;1263669,15;1398946,25;
PI;2205516;Juazeiro do Piauí;0;9700;4800;5370;1785,8;715;0;0;700;;35000;
PI;2205524;Júlio Borges;0;0;0;0;0;0;0;0;;;;
PI;2205532;Jurema;0;0;0;0;0;0;0;0;;;;
PI;2205540;Lagoinha do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2205557;Lagoa Alegre;0;0;0;0;0;0;0;0;;;;
PI;2205565;Lagoa do Barro do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2205573;Lagoa de São Francisco;0;0;0;0;0;0;0;0;;;;
PI;2205581;Lagoa do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2205599;Lagoa do Sítio;0;0;500;0;0;527;0;0;168396,5;5698;;
PI;2205607;Landri Sales;0;0;1500;0;0;0;0;0;;;;
PI;2205706;Luís Correia;0;0;0;0;0;0;0;0;;;;
PI;2205805;Luzilândia;457992,32;43333,65;30408,5;0;0;0;0;0;;;;
PI;2205854;Madeiro;0;0;0;0;0;0;0;0;;;;
PI;2205904;Manoel Emídio;0;0;0;0;0;0;0;0;;;;
PI;2205953;Marcolândia;0;2425;340;0;0;0;0;78250;;;;
PI;2206001;Marcos Parente;0;0;0;0;0;0;0;0;;;;
PI;2206050;Massapê do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2206100;Matias Olímpio;0;198515;0;0;0;0;0;0;;;;
PI;2206209;Miguel Alves;600;0;0;0;0;0;0;0;;;;
PI;2206308;Miguel Leão;0;0;0;0;0;0;0;0;;;;
PI;2206357;Milton Brandão;0;0;0;0;0;0;0;0;272374,26;;;
PI;2206407;Monsenhor Gil;0;736,84;0;0;0;3150;5700;2800;29828,42;17200;4400;
PI;2206506;Monsenhor Hipólito;2153;0;780;0;0;26800;45520;54646;62400;75350;125185,62;
PI;2206605;Monte Alegre do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2206654;Morro Cabeça no Tempo;0;0;0;0;0;0;0;0;;;;
PI;2206670;Morro do Chapéu do Piauí;0;;0;0;0;0;0;0;;;;
PI;2206696;Murici dos Portelas;0;0;0;0;0;0;0;0;;;;
PI;2206704;Nazaré do Piauí;0;0;11580;0;0;0;0;0;;;;
PI;2206720;Nazária;0;0;0;0;0;0;0;0;;;;
PI;2206753;Nossa Senhora de Nazaré;0;0;0;32029,97;0;4470,52;0;26080,25;59401,3;60751,49;51734;
PI;2206803;Nossa Senhora dos Remédios;66352;74438;83965;81489;0;0;0;0;;;;
PI;2206902;Novo Oriente do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2206951;Novo Santo Antônio;0;0;0;0;0;0;0;0;;;;
PI;2207009;Oeiras;20700;0;0;480;756,2;0;3300;0;;;14000;
PI;2207108;Olho D'Água do Piauí;0;530;0;0;0;0;0;0;;;;
PI;2207207;Padre Marcos;13546,37;11025,79;6407,21;0;0;0;0;0;;;;
PI;2207306;Paes Landim;0;0;0;0;0;0;0;0;;;;
PI;2207355;Pajeú do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2207405;Palmeira do Piauí;9000;0;0;8433;10494;9980;0;0;;1302;;
PI;2207504;Palmeirais;0;0;0;0;0;0;0;0;;;;
PI;2207553;Paquetá;3750;0;0;0;0;0;0;0;;;;
PI;2207603;Parnaguá;0;0;0;0;0;0;0;0;;;;
PI;2207702;Parnaíba;0;0;0;0;0;0;0;0;;;;
PI;2207751;Passagem Franca do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2207777;Patos do Piauí;7045,21;7720,89;35763,16;35600;41000;45600;38000;0;983,5;1320;1412;
PI;2207793;Pau D'Arco do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2207801;Paulistana;0;0;0;0;0;0;0;0;;;;
PI;2207850;Pavussu;24752;48552;36368;4685;7632;2994;52114,87;8800;19918,79;;;
PI;2207900;Pedro II;0;0;0;0;0;0;0;0;;;;
PI;2207934;Pedro Laurentino;0;0;0;0;0;0;0;0;;;;
PI;2207959;Nova Santa Rita;0;0;0;0;0;0;0;0;;;;
PI;2208007;Picos;95646,42;0;0;0;0;96523,23;146893,45;152582,47;349877,1;200276,32;102150;
PI;2208106;Pimenteiras;0;0;0;0;0;0;0;0;;;;
PI;2208205;Pio IX;0;0;0;0;0;0;0;0;;;;
PI;2208304;Piracuruca;0;0;0;0;0;0;0;0;;;;
PI;2208403;Piripiri;0;0;0;0;0;0;0;0;;;;
PI;2208502;Porto;0;0;0;0;0;0;0;0;;;;
PI;2208551;Porto Alegre do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2208601;Prata do Piauí;;;0;0;0;0;0;0;;;;
PI;2208650;Queimada Nova;50400;51480;35200;85,94;0;0;0;0;;;;
PI;2208700;Redenção do Gurguéia;0;0;;0;0;0;0;0;;;;
PI;2208809;Regeneração;17390;0;0;0;0;0;0;0;;;;
PI;2208858;Riacho Frio;0;0;0;0;0;0;0;0;;;;
PI;2208874;Ribeira do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2208908;Ribeiro Gonçalves;7000;184,53;62848,79;295,24;0;61342,93;92407,78;212049,32;254950,05;200417,36;321503,9;
PI;2209005;Rio Grande do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2209104;Santa Cruz do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2209153;Santa Cruz dos Milagres;0;0;14292,41;0;0;0;0;0;;;;
PI;2209203;Santa Filomena;0;0;0;0;0;0;0;0;;;;
PI;2209302;Santa Luz;0;0;0;0;0;0;0;0;;;;
PI;2209351;Santana do Piauí;6974,11;1200;5148;10000;0;0;0;0;;;;
PI;2209377;Santa Rosa do Piauí;34720;23600;10200;23750;0;0;0;0;;;;
PI;2209401;Santo Antônio de Lisboa;4250;1056;0;1498;158,94;0;0;0;35100;66850;78650;
PI;2209450;Santo Antônio dos Milagres;0;0;0;0;0;0;0;0;;;;
PI;2209500;Santo Inácio do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2209559;São Braz do Piauí;0;0;0;120610;36016;7190;2200;2600;2400;3550;5550;
PI;2209609;São Félix do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2209658;São Francisco de Assis do Piauí;0;0;0;0;;0;0;0;;;;
PI;2209708;São Francisco do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2209757;São Gonçalo do Gurguéia;0;0;0;0;0;0;0;0;;;;
PI;2209807;São Gonçalo do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2209856;São João da Canabrava;0;0;0;0;0;0;0;0;;;;
PI;2209872;São João da Fronteira;24174;25538,22;26280;22070,81;20000;10000;22000;24000;39155,8;47956;33429,94;
PI;2209906;São João da Serra;0;0;0;0;0;0;0;0;;;;
PI;2209955;São João da Varjota;0;0;0;0;0;0;0;0;;;;
PI;2209971;São João do Arraial;16330;28000;40000;0;3845;0;33722;40900;87754;93200;101798;
PI;2210003;São João do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2210052;São José do Divino;0;0;0;0;0;0;0;0;;;;
PI;2210102;São José do Peixe;0;0;360;0;0;0;0;0;;;;
PI;2210201;São José do Piauí;0;0;0;0;16421,17;0;0;0;;56100;56200;
PI;2210300;São Julião;33000;14500;1800;0;2076;17675;18936,25;8000;;;;
PI;2210359;São Lourenço do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2210375;São Luis do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2210383;São Miguel da Baixa Grande;0;0;0;0;;0;11600;34000;39000;38500;28000;
PI;2210391;São Miguel do Fidalgo;0;0;0;0;0;0;0;0;;;;
PI;2210409;São Miguel do Tapuio;43865;75100;0;0;0;0;0;0;;;;
PI;2210508;São Pedro do Piauí;1190;0;867,88;0;0;0;0;0;;;;
PI;2210607;São Raimundo Nonato;0;0;0;0;0;0;0;0;;;;
PI;2210623;Sebastião Barros;0;;0;0;0;0;0;0;;;;
PI;2210631;Sebastião Leal;0;0;0;0;0;0;21516,46;0;;;;
PI;2210656;Sigefredo Pacheco;0;0;0;4315;0;0;0;10313,16;4942,84;;;
PI;2210706;Simões;0;0;0;0;0;0;0;0;;;186986;
PI;2210805;Simplício Mendes;0;0;0;0;0;0;0;0;;;;
PI;2210904;Socorro do Piauí;0;;;0;0;0;0;0;;;;
PI;2210938;Sussuapara;18038,38;3118,61;16088,52;17679,5;16421,17;0;0;0;66098,77;70036;91106;
PI;2210953;Tamboril do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2210979;Tanque do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2211001;Teresina;0;0;0;0;0;60000;100270,34;0;408362,56;254552,02;607214,67;
PI;2211100;União;0;0;0;0;0;0;0;0;;;;
PI;2211209;Uruçuí;0;0;0;0;0;0;0;0;;;;
PI;2211308;Valença do Piauí;0;0;1368,63;0;0;0;0;0;54950;72576,2;53800;
PI;2211357;Várzea Branca;0;0;0;0;0;0;0;0;;;;
PI;2211407;Várzea Grande;0;0;0;0;0;0;0;0;;;;
PI;2211506;Vera Mendes;2018,83;2361,45;2939,79;4434,13;4379,45;4613,72;5233,52;54413,96;77463,71;87441,09;102871,71;
PI;2211605;Vila Nova do Piauí;0;0;0;0;0;0;0;0;;;;
PI;2211704;Wall Ferraz;0;0;0;0;0;0;0;14190;48136;54648;42790;
PR;4100103;Abatiá;0;0;0;0;0;0;0;0;;;;
PR;4100202;Adrianópolis;0;0;0;0;0;0;0;0;;;;
PR;4100301;Agudos do Sul;0;0;0;0;0;0;0;0;;;;
PR;4100400;Almirante Tamandaré;519626,45;479698,11;375209,19;352128,63;2036961,39;2000726,64;2332106,87;2612133,8;2867804,72;3788788,84;4013551,08;
PR;4100459;Altamira do Paraná;2011,27;0;0;0;0;0;0;0;;;;
PR;4100509;Altônia;613276,45;675602,55;787078,11;753903,36;775581,35;514794,03;488348,02;582954,7;666050,06;1041211,25;1246061,18;
PR;4100608;Alto Paraná;;0;0;0;0;0;0;0;;;;
PR;4100707;Alto Piquiri;0;0;0;0;0;0;0;0;;;;
PR;4100806;Alvorada do Sul;3267,75;2650,12;19480,03;8296,75;3126,47;68268,77;86392,28;53832,31;51280,19;159374,6;182082,39;
PR;4100905;Amaporã;0;0;0;0;34849,62;35956,1;20372,71;25710,35;27731,94;170986,4;86404,06;
PR;4101002;Ampére;;302952,24;366682,49;374414,32;358839,06;369810,17;493936,21;556837,35;752620,72;742163,47;904801,13;
PR;4101051;Anahy;;0;0;0;0;0;0;0;;;;
PR;4101101;Andirá;0;0;0;0;0;0;0;0;;;;
PR;4101150;Ângulo;526,66;77,86;22,99;421,1;122,8;602,9;23,9;23,99;;47500;450102,18;
PR;4101200;Antonina;70385,02;37802,91;15702,72;27912,56;0;0;0;0;;312223,03;1111567,45;
PR;4101309;Antônio Olinto;0;0;0;0;0;0;0;0;;;;
PR;4101408;Apucarana;1305634,06;2087351,59;2319027,91;2543102,62;2633218,39;2686377,4;3029455,42;2478188,05;3584408,04;3818767,22;5081616,58;
PR;4101507;Arapongas;8982657,23;10089289,61;11494626,17;11990269,69;12662100,6;13230648,26;13720077,84;14820070,93;15526149,45;16537670,11;20966668,22;
PR;4101606;Arapoti;232033,9;478537,17;459877,07;455685,44;564542,15;573959,72;667672,04;800434,43;671309,37;834237,77;942206,89;
PR;4101655;Arapuã;0;0;0;0;0;0;0;0;;;;
PR;4101705;Araruna;42701,15;50641,9;53928,56;42866,07;0;138676,05;116177,52;113432,05;137789,01;93182,96;81063,93;
PR;4101804;Araucária;16518320,03;17604050,46;18744821,11;20500858,81;21710445,3;22044179,58;22662671,46;23783749,22;40076747,18;39656574,55;39064126,38;
PR;4101853;Ariranha do Ivaí;0;0;0;0;0;0;3800,91;0;;;;
PR;4101903;Assaí;609693,98;590607,55;639130,08;589951,58;608311,13;551184,37;609632,36;545471,07;;404511,89;696159,37;
PR;4102000;Assis Chateaubriand;313435,6;344023,84;396662,24;442378,78;408951,12;416904,9;467563,17;723925,63;914168,94;1047929,94;1119179,63;
PR;4102109;Astorga;524037,53;578592;537181,86;643993,52;520024,44;663231,68;751172,75;676921,77;1426309,65;1645310,33;1301813,06;
PR;4102208;Atalaia;0;0;0;0;0;0;0;0;;;;
PR;4102307;Balsa Nova;0;0;0;13322,4;0;8880;0;0;;386125,85;899238,84;
PR;4102406;Bandeirantes;0;0;0;0;22490;72118,23;66783,16;47435,87;293697,47;210558,81;23843,99;
PR;4102505;Barbosa Ferraz;0;0;0;0;0;0;0;0;;;;
PR;4102604;Barracão;0;0;0;0;0;0;0;0;;;;
PR;4102703;Barra do Jacaré;0;310,16;0;919,17;0;0;0;71,35;;;;
PR;4102752;Bela Vista da Caroba;0;0;0;4990;0;0;5481,1;0;;;;
PR;4102802;Bela Vista do Paraíso;210951,58;242669,84;311813,9;393499,23;358328,48;369022,3;410387,91;372905,48;472911,57;550670,25;677758,09;
PR;4102901;Bituruna;;0;0;0;0;0;0;0;;;;
PR;4103008;Boa Esperança;0;0;0;0;0;0;0;0;;;;
PR;4103024;Boa Esperança do Iguaçu;0;0;0;0;0;0;0;0;;;;
PR;4103040;Boa Ventura de São Roque;0;0;0;0;0;0;0;0;;;;
PR;4103057;Boa Vista da Aparecida;0;0;0;0;0;0;0;0;;;;
PR;4103107;Bocaiúva do Sul;0;0;0;0;0;0;0;0;;;;
PR;4103156;Bom Jesus do Sul;0;0;0;0;0;0;0;0;28264,6;;;
PR;4103206;Bom Sucesso;0;0;0;0;0;0;0;0;;;;
PR;4103222;Bom Sucesso do Sul;0;0;0;0;0;0;0;0;;;;
PR;4103305;Borrazópolis;0;0;0;0;0;0;0;0;;;;
PR;4103354;Braganey;0;0;0;0;0;0;0;0;;;;
PR;4103370;Brasilândia do Sul;0;0;0;0;0;0;0;0;1111,43;9278,29;28880,22;
PR;4103404;Cafeara;0;0;0;0;0;0;0;0;;;;
PR;4103453;Cafelândia;16740,24;21415,12;13718,87;5128,89;480,29;9526,23;10446,06;33991,63;80873,3;101556,52;20826,91;
PR;4103479;Cafezal do Sul;163784,28;141599,18;184951,59;100824,87;377394,47;136814,18;78262,33;43448,12;29376,18;51430,93;60589,2;
PR;4103503;Califórnia;0;0;0;0;0;0;0;0;;;;
